S No,Product_Name,Product_Author,Book_Format,Sales_Price,Product_Rating,Genre,State,Region,Date,Cost_Price,Page_Count
28661,Black Candle Women,Diane Marie Brown,Hardcover,20,4,Sci-Fi,Michigan,Midwest,12/1/2023,14,248
28662,The Immortals Of Meluha (Shiva Trilogy Book 1),Amish Tripathi,Paperback,10.4,4,Fantasy,California,West,12/1/2023,7.28,126
28663,Call to Insurrection,David Weber,Hardcover,23.9,4,Thriller,New Jersey,Northeast,12/1/2023,16.73,111
28665,The Monster,Seth Dickinson,Paperback,11,1,Sci-Fi,South Dakota,Midwest,12/1/2023,7.7,194
28666,Heir to the Shadows,Anne Bishop,Paperback,10.4,1,Sci-Fi,Florida,South,12/1/2023,7.28,147
28667,A Treason of Thorns,Laura Weymouth,Paperback,7.99,4,Thriller,New York,Northeast,12/1/2023,5.59,91
28668,"The Science Fiction Hall of Fame, Volume One 1929-1964",Robert Silverberg,Paperback,16.3,5,Non Fiction,North Carolina,South,12/1/2023,11.41,198
28669,Vast,Linda Nagata,Paperback,17,4,Romance,Ohio,Midwest,12/1/2023,11.9,263
28670,The Earth is Made of Stardust,Morgan Llywelyn,Digital,10.6,4,Sci-Fi,California,West,12/1/2023,7.42,
28671,The Black Maybe,Attila Veres,Paperback,17.9,1,Comedy,Illinois,Midwest,12/1/2023,12.53,181
28672,Flegg Family Gatherings,Hl Welsh,Paperback,8,4.5,Thriller,California,West,12/1/2023,5.6,94
28673,Schrodinger's Cottage,David Luddington,Paperback,20,1,Poetry,Florida,South,12/1/2023,14,207
28674,The Village Sang to the Sea,Bruce McAllister,Paperback,11.7,4.5,Thriller,New York,Northeast,12/1/2023,8.19,119
28675,The Left Hand of God,Paul Hoffman,Paperback,71,4.5,Thriller,Nevada,West,12/1/2023,49.7,645
28676,The Triumph of the Dwarves,Markus Heitz,Paperback,12.9,4,Sci-Fi,Missouri,Midwest,12/1/2023,9.03,198
28677,Deathless,Anne Malcom,Paperback,13.8,4.5,Sci-Fi,Texas,South,12/1/2023,9.66,134
28678,The Legend of Sleepy Hollow and Other Ghostly Tales,Washington Irving,Paperback,7.99,4.5,Sci-Fi,California,West,12/1/2023,5.59,131
28679,Hollywood Noir (Angel S.),Jeff Mariotte,Digital,5.99,4.5,Sci-Fi,California,West,12/1/2023,4.19,
28680,Rise of the Mages,Scott Drakeford,Hardcover,21.9,5,Poetry,Missouri,Midwest,12/1/2023,15.33,197
28681,Shooting Martha,David Thewlis,Digital,50,4,Non Fiction,Florida,South,12/1/2023,35,
28682,"Black Arts, White Craft",Hailey Edwards,Paperback,10.4,4,Thriller,Minnesota,Midwest,12/1/2023,7.28,111
28683,Beneath the Moors and Darker Places,Brian Lumley,Digital,19.1,4.5,Non Fiction,Missouri,Midwest,12/1/2023,13.37,
28684,Armed & Magical,Lisa Shearin,Paperback,2.86,4.5,Thriller,Massachusetts,Northeast,12/1/2023,2,80
28685,Shadow's Edge,T.J. Green,Paperback,12,2,Thriller,Louisiana,South,12/1/2023,8.4,142
28686,Leviathan's Last Battle,Craig Martelle,Hardcover,13.5,4,Comedy,Missouri,Midwest,12/1/2023,9.45,76
28687,Independence Day: Resurgence: The Official Movie Novelization,Alex Irvine,Digital,7.99,4.5,Thriller,Florida,South,12/1/2023,5.59,
28688,Imzadi Forever (Star Trek: The Next Generation),Peter David,Paperback,24.9,4.5,Fantasy,California,West,12/1/2023,17.43,212
28689,A Conall Christmas - A Novella,Bethany Claire,Hardcover,6.79,2,Romance,Florida,South,12/1/2023,4.75,126
28690,Nightfall,L H Cosway,Paperback,12.8,4,Thriller,California,West,12/1/2023,8.96,125
28691,The Ludocrats,Kieron Gillen,Paperback,14.9,4.5,Sci-Fi,California,West,12/1/2023,10.43,168
28692,Etched In Bone,Anne Bishop,Paperback,8.99,4,Comedy,Arizona,West,12/1/2023,6.29,138
28693,Survival Game,Gary Gibson,Paperback,18.7,4,Sci-Fi,Connecticut,Northeast,12/1/2023,13.09,192
28694,Tourmaline,James Brogden,Paperback,7.99,4.5,Thriller,Ohio,Midwest,12/1/2023,5.59,145
28695,The Angel of the Crows,Katherine Addison,Paperback,8.99,4,Fantasy,Washington,West,12/1/2023,6.29,172
28696,Secrets of the Ash Tree,Siv Maria Ottem,Paperback,11.8,1.5,Poetry,Illinois,Midwest,12/1/2023,8.26,116
28697,Forged by Blood,Ehigbor Okosun,Hardcover,22,4,Thriller,Illinois,Midwest,12/1/2023,15.4,117
28698,Serpent's Kiss,Thea Harrison,Digital,8.99,4.5,Thriller,Minnesota,Midwest,12/1/2023,6.29,
28699,"Growl, a Roar, and a Purr",K Wells,Paperback,17.9,4,Sci-Fi,Arizona,West,12/1/2023,12.53,183
28700,Angel Chronicles: No. 1 (Buffy the Vampire Slayer S.),Nancy Holder,Paperback,5.99,4.5,Sci-Fi,New Jersey,Northeast,12/1/2023,4.19,105
28701,Likely Stories,Neil Gaiman,Hardcover,14.9,4.5,Romance,California,West,12/1/2023,10.43,138
28702,Dark Angel: Before the Dawn,Max Allan Collins,Paperback,5.99,4,Thriller,Florida,South,12/1/2023,4.19,80
28703,The Bladed Faith,David Dalglish,Paperback,14.9,4.5,Comedy,West Virginia,South,12/1/2023,10.43,199
28704,Chilling Cocktails,Jason Ward,Hardcover,88,4,Sci-Fi,Missouri,Midwest,12/1/2023,61.6,323
28705,Buffy the Vampire Slayer : Sons of Entropy : The Gatekeeper Trilogy Book 3,Christopher Golden,Paperback,5.99,4.5,Poetry,California,West,12/1/2023,4.19,92
28706,Dream Chaser,Sherrilyn Kenyon,Paperback,15.8,4,Non Fiction,New York,Northeast,12/1/2023,11.06,143
28707,Smiler's Fair,Rebecca Levene,Paperback,9.99,1.5,Thriller,Michigan,Midwest,12/1/2023,6.99,145
28708,Omega Force,Joshua Dalzelle,Digital,13.5,1.5,Fantasy,Minnesota,Midwest,12/1/2023,9.45,
28709,Transcendent 2,Bogi Takacs,Paperback,15,4,Thriller,California,West,12/1/2023,10.5,97
28710,Black Hole Radio,Ann Birdgenaw,Paperback,6.99,4,Fantasy,Pennsylvania,Northeast,12/1/2023,4.89,114
28711,Bloodless,Douglas Preston,Audio,14.3,4.5,Poetry,Nevada,West,12/1/2023,10.01,
28712,Storm Breaking: 3 (The Mage storms),Mercedes Lackey,Paperback,5.99,4.5,Fantasy,New York,Northeast,12/1/2023,4.19,59
28713,I Shall Survive Using Potions (Manga) Volume 8,FUNA,Audio,10.9,4,Sci-Fi,California,West,12/1/2023,7.63,
28714,Archmage,R.A. Salvatore,Paperback,7.99,4.5,Thriller,California,West,12/1/2023,5.59,125
28715,Their Cramped Dark World and Other Tales,David A. Riley,Paperback,12.1,4,Sci-Fi,Pennsylvania,Northeast,12/1/2023,8.47,140
28716,Treason's Crown,Anne Wheeler,Paperback,19.5,4,Comedy,Pennsylvania,Northeast,12/1/2023,13.65,234
28717,The Ghost and Mrs. Muir,R. A. Dick,Paperback,10.9,4,Romance,North Dakota,Midwest,12/1/2023,7.63,125
28718,Heritage Of The Xandim,Maggie Furey,Hardcover,10.4,4.5,Non Fiction,New Jersey,Northeast,12/1/2023,7.28,103
28719,Stay,Mildred Gail Digby,Paperback,16.2,4,Poetry,California,West,12/1/2023,11.34,178
28720,Hunt the Stars,Jessie Mihalik,Paperback,11,4.5,Poetry,Florida,South,12/1/2023,7.7,107
28721,Club Ded,Nikhil Singh,Paperback,14.3,4,Thriller,Nebraska,Midwest,12/1/2023,10.01,184
28722,Galactic North (Gollancz S.F.),Alastair Reynolds,Hardcover,12.9,4.5,Sci-Fi,New Hampshire,Northeast,12/1/2023,9.03,120
28723,The Splendid City,Karen Heuler,Digital,10.4,4,Poetry,California,West,12/1/2023,7.28,
28724,Nightflyers and Other Stories,George R. R. Martin,Paperback,10.9,4,Sci-Fi,Florida,South,12/1/2023,7.63,168
28725,Selkie Summer,Ken MacLeod,Paperback,11.7,4,Sci-Fi,North Carolina,South,12/1/2023,8.19,194
28726,New Pompeii,Daniel Godfrey,Paperback,7.99,4.5,Thriller,Florida,South,12/1/2023,5.59,157
28728,House of Kings,Keary Taylor,Paperback,12.2,4,Fantasy,California,West,12/1/2023,8.54,154
28729,Alternative Alamat: An Anthology,Paolo Chikiamco,Hardcover,14.9,4,Sci-Fi,California,West,12/1/2023,10.43,106
28730,Valerie and Other Stories,Colin Insole,Hardcover,14.7,5,Sci-Fi,Minnesota,Midwest,12/1/2023,10.29,85
28731,Cut and Run,Lucy Felthouse,Paperback,11.3,4,Sci-Fi,North Carolina,South,12/1/2023,7.91,124
28732,Crown of Darkness,Bec McMaster,Paperback,18.9,4,Sci-Fi,Missouri,Midwest,12/1/2023,13.23,229
28733,Supernatural Horror in Literature And Notes on Writing Weird Fiction,H P Lovecraft,Paperback,12.6,4,Poetry,Florida,South,12/1/2023,8.82,169
28734,Reincarnated as a Sword (Light Novel) Vol. 11,Yuu Tanaka,Digital,12.9,5,Thriller,Arizona,West,12/1/2023,9.03,
28735,The Dancer Wore Opera Rose,Shelley Adina,Paperback,16.2,4,Fantasy,California,West,12/1/2023,11.34,109
28736,Stallo,Stefan Spjut,Digital,8.99,4.5,Thriller,South Dakota,Midwest,12/1/2023,6.29,
28737,Wizard,Ken Warner,Paperback,15.3,4,Comedy,California,West,12/1/2023,10.71,158
28738,Rogue Ghosts & Other Miscreants,Annette Marie,Paperback,13.5,1.5,Sci-Fi,California,West,12/1/2023,9.45,200
28739,The Elf Queen Of Shannara,Terry Brooks,Paperback,11,5,Comedy,California,West,12/1/2023,7.7,162
28740,E-Day,Nicholas Sansbury Smith,Paperback,14.7,4,Poetry,Idaho,West,12/1/2023,10.29,109
28741,"Leoshine, Princess Oracle",N Maccameron,Paperback,11.9,1.5,Thriller,Virginia,South,12/1/2023,8.33,213
28742,"Death March to the Parallel World Rhapsody, Vol. 19 (light novel)",Hiro Ainana,Paperback,12.9,4,Poetry,New Jersey,Northeast,12/1/2023,9.03,170
28744,The Listening Tree,Kathryn Randall,Paperback,12.3,4,Comedy,California,West,12/1/2023,8.61,214
28745,The War of the Worlds,H. G. Wells,Paperback,9.99,4.5,Poetry,California,West,12/1/2023,6.99,122
28746,The Old Religion,Martyn Waites,Paperback,9.24,4.5,Romance,Idaho,West,12/1/2023,6.47,114
28747,Cabal,Clive Barker,Paperback,44,4,Comedy,Florida,South,12/1/2023,30.8,354
28748,Doctor Who: The Stone Rose,Jacqueline Rayner,Paperback,14.9,4,Poetry,Florida,South,12/1/2023,10.43,223
28749,Martian Time-Slip,Philip K Dick,Digital,9.99,4.5,Romance,New Hampshire,Northeast,12/1/2023,6.99,
28750,Child Of A Dead God,Barb Hendee,Paperback,9.67,5,Sci-Fi,Illinois,Midwest,12/1/2023,6.77,180
28751,Starquake,Robert L Forward,Paperback,16.6,5,Fantasy,Florida,South,12/1/2023,11.62,80
28752,Search and Rescue,Lucy Felthouse,Paperback,11.3,4,Comedy,Nebraska,Midwest,12/1/2023,7.91,172
28753,Deadly Coven,Jenna St James,Paperback,8.75,1.5,Comedy,California,West,12/1/2023,6.12,115
28754,Loner Life in Another World (Light Novel) Vol. 2,Shoji Goji,Digital,11.9,4,Sci-Fi,North Carolina,South,12/1/2023,8.33,
28755,Good Intentions,Brenda K Davies,Paperback,15.4,4,Thriller,Illinois,Midwest,12/1/2023,10.78,115
28756,The Hourglass Throne,K. D. Edwards,Hardcover,18.7,4.5,Romance,Ohio,Midwest,12/1/2023,13.09,132
28757,Little Star,John Ajvide Lindqvist,Paperback,9.99,4.5,Comedy,California,West,12/1/2023,6.99,120
28758,In the Orbit of Sirens,T A Bruno,Paperback,16.9,1.5,Sci-Fi,Nevada,West,12/1/2023,11.83,175
28759,The King of Faerie,Aj Lancaster,Paperback,19.9,4.5,Sci-Fi,California,West,12/1/2023,13.93,286
28760,Losing Mars,Peter Cawdron,Paperback,13.8,4,Comedy,Illinois,Midwest,12/1/2023,9.66,93
28761,Forestfall,Lyndall Clipstone,Paperback,8.99,5,Poetry,Texas,South,12/1/2023,6.29,108
28762,Doors: Colony,Markus Heitz,Paperback,10.9,4,Fantasy,Nevada,West,12/1/2023,7.63,109
28763,Savage City,L Penelope,Paperback,13.5,4,Comedy,West Virginia,South,12/1/2023,9.45,163
28764,The Sheep Look Up,John Brunner,Paperback,18.9,4.5,Comedy,Pennsylvania,Northeast,12/1/2023,13.23,191
28765,"The Best Science Fiction and Fantasy of the Year, Volume Eleven",Jonathan Strahan,Paperback,12.9,4.5,Thriller,Michigan,Midwest,12/1/2023,9.03,162
28766,Prisoners of Peace: No. 3 (Star Trek: Deep Space Nine - Young Adult S.),John Peel,Paperback,2.99,4.5,Thriller,Virginia,South,12/1/2023,2.09,66
28767,They Kill,Tim Waggoner,Paperback,13.8,4,Comedy,Missouri,Midwest,12/1/2023,9.66,232
28768,Airplane Mode,Elliott Downing,Paperback,14.4,4,Fantasy,Pennsylvania,Northeast,12/1/2023,10.08,184
28769,Crowbones,Anne Bishop,Paperback,8.99,4,Thriller,New Hampshire,Northeast,12/1/2023,6.29,138
28770,Children of the Fleet,Orson Scott Card,Paperback,9.09,3,Thriller,New Hampshire,Northeast,12/1/2023,6.36,139
28771,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 9 (light novel)",Fujino Omori,Paperback,11.9,4.5,Sci-Fi,Ohio,Midwest,12/1/2023,8.33,160
28772,Succubus Chained,Heather Long,Paperback,45,4,Thriller,California,West,12/1/2023,31.5,331
28773,Whispers in the Dark,Laurel Hightower,Paperback,16.9,5,Thriller,Montana,West,12/1/2023,11.83,170
28774,The Laurentine Spy,Emily Gee,Paperback,7.99,4,Thriller,Michigan,Midwest,12/1/2023,5.59,88
28775,Night of Demons and Saints,Menna van Praag,Hardcover,14.9,4.5,Sci-Fi,Ohio,Midwest,12/1/2023,10.43,187
28776,Werewolf Coloring Book,Color Around The World,Digital,7.64,4,Fantasy,Nebraska,Midwest,12/1/2023,5.35,
28777,A Touch of Crimson (A Renegade Angels Novel),Sylvia Day,Digital,9.99,4.5,Sci-Fi,California,West,12/1/2023,6.99,
28778,The Invisible Man,H G Wells,Paperback,15.9,4,Romance,Arkansas,South,12/1/2023,11.13,95
28780,The Terrible Thing That Happens,Carlton Mellick,Paperback,12.5,4.5,Poetry,North Carolina,South,12/1/2023,8.75,113
28781,Mandelbrot the Magnificent,Liz Ziemska,Audio,8.99,4.5,Sci-Fi,Connecticut,Northeast,12/1/2023,6.29,
28782,Lamella,Max Halper,Digital,9.99,4,Comedy,New Hampshire,Northeast,12/1/2023,6.99,
28783,Devils Inc.,Lauren Palphreyman,Paperback,14.3,4,Poetry,California,West,12/1/2023,10.01,186
28784,Our Child of the Stars,Stephen Cox,Hardcover,14.9,4,Thriller,Pennsylvania,Northeast,12/1/2023,10.43,151
28785,Facial Justice,L. P. Hartley,Digital,9.99,4.5,Thriller,North Carolina,South,12/1/2023,6.99,
28786,Ball Lightning,Cixin Liu,Paperback,9.35,4,Thriller,Ohio,Midwest,12/1/2023,6.54,135
28787,Down Among The Dead,K. B. Wagers,Hardcover,9.99,4,Non Fiction,South Dakota,Midwest,12/1/2023,6.99,64
28788,Tales from the Watch,Mark Hayden,Paperback,13.1,2,Poetry,Texas,South,12/1/2023,9.17,177
28789,Nightblade,Ryan Kirk,Paperback,13.5,5,Thriller,Missouri,Midwest,12/1/2023,9.45,190
28790,Bloodsucking Fiends,Christopher Moore,Paperback,26,4.5,Thriller,Idaho,West,12/1/2023,18.2,164
28791,The Winner's Crime,Marie Rutkoski,Paperback,9.35,5,Thriller,Arkansas,South,12/1/2023,6.54,199
28792,Shrike,Joe Donnelly,Paperback,5.99,5,Sci-Fi,Pennsylvania,Northeast,12/1/2023,4.19,117
28793,The House of Sacrifice,Anna Smith Spark,Paperback,9.83,4.5,Comedy,California,West,12/1/2023,6.88,131
28794,Shoreline of Infinity 8,Noel Chidwick,Audio,9.13,4,Comedy,Arizona,West,12/1/2023,6.39,
28795,A Bone to Pick,Jan Gephardt,Paperback,16.5,4,Sci-Fi,Pennsylvania,Northeast,12/1/2023,11.55,157
28796,His Majesty's Starship,Ben Jeapes,Digital,16.4,4,Thriller,Arkansas,South,12/1/2023,11.48,
28797,The Battle of Evernight (The Bitterbynde Trilogy),Cecilia Dart-Thornton,Others,10.9,4.5,Thriller,Pennsylvania,Northeast,12/1/2023,7.63,
28798,Mongrels,Stephen Graham Jones,Paperback,8.99,4.5,Thriller,California,West,12/1/2023,6.29,144
28799,Covert Game,Christine Feehan,Paperback,9.99,4,Comedy,Arizona,West,12/1/2023,6.99,165
28800,The Fellowship of the Ring,J. R. R. Tolkien,Digital,75,4,Poetry,New Jersey,Northeast,12/1/2023,52.5,
28801,Winter Tide,Ruthanna Emrys,Paperback,12.9,3,Comedy,California,West,12/1/2023,9.03,199
28802,Enemy in the Dark,Jay Allan,Paperback,12.2,4,Poetry,Missouri,Midwest,12/1/2023,8.54,142
28803,Executable,John Conroe,Paperback,18.9,4,Thriller,Virginia,South,12/1/2023,13.23,219
28804,"The King of Death at the Dark Palace, Vol. 1 (light novel)",Tsukikage,Paperback,12.9,4.5,Romance,Michigan,Midwest,12/1/2023,9.03,82
28805,Lola & the Millionaires,Kathryn Moon,Paperback,12.8,5,Romance,Florida,South,12/1/2023,8.96,118
28806,A Christmas Carol: And Other Holiday Treasures (Word Cloud Classics),Charles Dickens,Digital,13.7,5,Thriller,California,West,12/1/2023,9.59,
28807,Podkayne of Mars,Robert a Heinlein,Paperback,12.9,4,Poetry,California,West,12/1/2023,9.03,137
28808,First Grave On The Right,Darynda Jones,Paperback,66,4,Non Fiction,Michigan,Midwest,12/1/2023,46.2,424
28809,Buried Memories,Simon R. Green,Paperback,13.9,4,Romance,Missouri,Midwest,12/1/2023,9.73,247
28810,Scattered All Over the Earth,Yoko Tawada,Hardcover,9.83,4,Thriller,Ohio,Midwest,12/1/2023,6.88,104
28812,Being Found,Arend Richard,Paperback,11.4,4,Thriller,Illinois,Midwest,12/1/2023,7.98,86
28813,Doctor Who: Sick Building,Paul Magrs,Hardcover,6.99,4.5,Fantasy,California,West,12/1/2023,4.89,119
28814,Elemental Betrayal,Toni Cox,Paperback,15.8,4,Comedy,Idaho,West,12/1/2023,11.06,102
28815,The Tower On The Rift,Ian Irvine,Paperback,12.9,4,Poetry,Washington,West,12/1/2023,9.03,120
28816,Age of Iron,Angus Watson,Paperback,10.9,4.5,Thriller,California,West,12/1/2023,7.63,112
28817,Floating Dragon,Peter Straub,Paperback,16.9,4.5,Thriller,California,West,12/1/2023,11.83,137
28818,Star Trek Titan: The Red King: Book Two,Mangels,Digital,6.99,5,Thriller,Rhode Island,Northeast,12/1/2023,4.89,
28819,Halo: Mortal Dictata,Karen Traviss,Paperback,14.2,5,Thriller,Illinois,Midwest,12/1/2023,9.94,138
28820,The Games Master,David Brosbell,Paperback,20.4,4,Sci-Fi,California,West,12/1/2023,14.28,154
28821,Sun-hee's Adventures Under the Land of Morning Calm,Victoria J Sewell,Paperback,12.1,1.5,Thriller,Washington,West,12/1/2023,8.47,186
28822,Children of the Stolen Sun,Richard S Pearce,Paperback,11.2,4.5,Sci-Fi,Florida,South,12/1/2023,7.84,181
28823,They Used Dark Forces,D WHEATLEY,Digital,9.99,4,Poetry,California,West,12/1/2023,6.99,
28824,In the Hands of the Heathens,Aron Beauregard,Paperback,11.5,4.5,Thriller,Missouri,Midwest,12/1/2023,8.05,154
28825,My Dead World,Jacqueline Druga,Paperback,13.5,4.5,Fantasy,Pennsylvania,Northeast,12/1/2023,9.45,124
28826,Splinters In Time,Jason Ayres,Paperback,12.8,4,Poetry,California,West,12/1/2023,8.96,140
28827,Rejected- Shadow Beast Shifters #1,Jaymin Eve,Digital,13.9,5,Comedy,Minnesota,Midwest,12/1/2023,9.73,
28828,"Vampeerz, Volume 2",Akili,Paperback,9.99,4,Comedy,California,West,12/1/2023,6.99,215
28829,The Queen Is Dead,Kate Locke,Paperback,11.9,4,Romance,Oregon,West,12/1/2023,8.33,207
28830,Anne Rice Reader,Katherine Ramsland,Digital,14.3,4.5,Fantasy,Texas,South,12/1/2023,10.01,
28831,The Lure of Devouring Light,Michael Griffin,Paperback,18.7,1,Romance,North Carolina,South,12/1/2023,13.09,211
28832,Leigh Brackett Super Pack,Leigh Brackett,Paperback,17.9,4,Poetry,California,West,12/1/2023,12.53,122
28833,Hacked,Kate Baucherel,Paperback,21.3,4,Romance,Wyoming,West,12/1/2023,14.91,186
28834,A Song for Quiet,Cassandra Khaw,Paperback,8.99,4.5,Romance,Ohio,Midwest,12/1/2023,6.29,186
28835,Crux,Ramez Naam,Paperback,12.9,4.5,Romance,Pennsylvania,Northeast,12/1/2023,9.03,147
28836,In Plain Sight,Dan Willis,Paperback,13.5,4,Sci-Fi,California,West,12/1/2023,9.45,109
28837,New,Whitley Strieber,Paperback,12.1,4.5,Sci-Fi,Missouri,Midwest,12/1/2023,8.47,151
28838,Flatland,Edwin A Abbott,Paperback,7.97,4,Thriller,North Carolina,South,12/1/2023,5.58,99
28839,You'll Never Get Out Of These Woods,Tracy Sharp,Hardcover,10.2,4,Fantasy,Missouri,Midwest,12/1/2023,7.14,133
28840,Ghosts for Christmas,Richard Dalby,Digital,4.99,4.5,Poetry,Ohio,Midwest,12/1/2023,3.49,
28841,Summer Magic,T M Cromer,Paperback,15.1,4,Sci-Fi,Illinois,Midwest,12/1/2023,10.57,208
28842,Beer & Broomsticks,T M Cromer,Paperback,12.9,4,Sci-Fi,California,West,12/1/2023,9.03,155
28843,Crosscurrent: Star Wars Legends,Paul Kemp,Digital,8.14,4.5,Thriller,California,West,12/1/2023,5.7,
28844,The Children on the Hill,Jennifer McMahon,Hardcover,19.6,5,Sci-Fi,California,West,12/1/2023,13.72,96
28845,Fortress Frontier,Myke Cole,Digital,7.99,4,Fantasy,Florida,South,12/1/2023,5.59,
28846,Thrawn (Star Wars),Timothy Zahn,Hardcover,19.2,4,Thriller,Minnesota,Midwest,12/1/2023,13.44,144
28847,Dead Wrong,A C Arquin,Paperback,12.9,4,Sci-Fi,Illinois,Midwest,12/1/2023,9.03,161
28848,The Green Mile,Stephen King,Paperback,14,4.5,Thriller,Michigan,Midwest,12/1/2023,9.8,175
28849,Cell,Stephen King,Paperback,10.2,4.5,Sci-Fi,Washington,West,12/1/2023,7.14,164
28850,A Shade Too Far,Deborah Wilde,Paperback,14.3,4,Poetry,New York,Northeast,12/1/2023,10.01,228
28851,A Storm of Silver and Ash,Marion Blackwood,Paperback,16.2,4.5,Poetry,Missouri,Midwest,12/1/2023,11.34,196
28852,The Mandalorian Armor: Star Wars Legends (The Bounty Hunter Wars),K. W. Jeter,Paperback,7.31,5,Comedy,Washington,West,12/1/2023,5.12,173
28853,The Lady of the Mark,Alex Hanson,Digital,16.6,4,Thriller,Arizona,West,12/1/2023,11.62,
28854,Prime Meridian,Silvia Moreno-Garcia,Paperback,8.95,4.5,Sci-Fi,Florida,South,12/1/2023,6.26,148
28855,Beasts of Gor,John Norman,Hardcover,19.9,4,Sci-Fi,Washington,West,12/1/2023,13.93,148
28856,"Saving 80,000 Gold In Another World For My Retirement 1 (light Novel)",Funa,Paperback,18.9,4,Thriller,Texas,South,12/1/2023,13.23,178
28857,Shadow Game,Christine Feehan,Paperback,9.99,4,Romance,Arizona,West,12/1/2023,6.99,119
28858,The Discount Multiverse,Christian Winship,Paperback,16.9,4,Romance,Idaho,West,12/1/2023,11.83,248
28859,The Eternal Flame,Greg Egan,Paperback,16.7,2.5,Thriller,California,West,12/1/2023,11.69,161
28860,The First Binding,R.R. Virdi,Paperback,11,4.5,Poetry,California,West,12/1/2023,7.7,156
28861,Shoreline of Infinity,Noel Chidwick,Digital,9.13,5,Poetry,North Carolina,South,12/1/2023,6.39,
28862,The God Tattoo,Tom Lloyd,Paperback,9.99,4,Thriller,California,West,12/1/2023,6.99,177
28863,Change Agent,Daniel Suarez,Paperback,13.9,4.5,Thriller,California,West,12/1/2023,9.73,179
28864,An Unwelcome Quest,Scott Meyer,Paperback,93,4,Non Fiction,California,West,12/1/2023,65.1,425
28865,Love Gaia,TL Clark,Paperback,10.9,4,Comedy,Utah,West,12/1/2023,7.63,95
28866,Funeral Games,Jay Allan,Paperback,12.2,4,Thriller,North Carolina,South,12/1/2023,8.54,115
28867,Star Mother,Charlie N. Holmberg,Paperback,9.64,4.5,Poetry,New Jersey,Northeast,12/1/2023,6.75,193
28869,"The Irregular at Magic High School, Vol. 14 (light novel)",Tsutomu Satou,Audio,11.9,4.5,Thriller,Nebraska,Midwest,12/1/2023,8.33,
28870,Midnight Sun,Ramsey Campbell,Paperback,15.7,4,Sci-Fi,California,West,12/1/2023,10.99,109
